,loan_amnt,installment,annual_inc,result,type
30852,8950,292.98,63000,0,瀹氬窞甯?
30853,6000,203.55,48000,0,瀹夊浗甯?
30854,25000,926.37,123000,1,楂樼搴楀競
30855,14000,472.43,100000,0,寮犲鍙ｅ競
30856,1600,51.82,91384.08,0,妗ヤ笢鍖?
30857,4500,154.28,60000,0,妗ヨタ鍖?
30858,3000,92.31,60000,0,瀹ｅ寲鍖?
30859,10000,337.45,49571,0,涓嬭姳鍥尯
30860,7500,242.89,57000,0,涓囧叏鍖?
30861,7000,227.92,43000,0,宕囩ぜ鍖?
30862,5500,197.63,14400,0,寮犲寳鍘?
30863,16750,565.23,50496,0,搴蜂繚鍘?
30864,3000,102.32,63755,0,娌芥簮鍘?
30865,4750,162,15600,0,灏氫箟鍘?
30866,6725,237.92,50760,0,钄氬幙
30867,6100,197.55,68000,0,闃冲師鍘?
30868,14000,477.46,69582,1,鎬€瀹夊幙
30869,5000,163.68,96000,0,鎬€鏉ュ幙
30870,1000,32.74,36000,0,娑块箍鍘?
30871,1500,46.93,35000,0,璧ゅ煄鍘?
30872,2000,65.48,35040,0,瀹氬叴鍘?
30873,15000,508.87,96000,0,鍞愬幙
30874,20000,651.2,105000,0,楂橀槼鍘?
30875,4000,134.98,35000,0,瀹瑰煄鍘?
30876,25000,818.38,77533.82,0,娑炴簮鍘?
30877,10000,309.4,60000,0,鏈涢兘鍘?
30878,4000,130.95,130000,0,瀹夋柊鍘?
30879,7500,261.22,28128,1,鏄撳幙
30880,15250,477.03,52000,0,鏇查槼鍘?
30881,10000,342.85,61500,0,锠″幙
30882,3500,108.89,50000,0,椤哄钩鍘?
30883,6000,197.47,32000,1,鍗氶噹鍘?
30884,20000,682.08,78000,0,闆勫幙
30885,5000,168.73,62000,0,娑垮窞甯?
30886,9600,312.58,75000,0,瀹氬窞甯?
30887,10000,325.6,53000,0,瀹夊浗甯?
30888,6000,187.69,62000,0,楂樼搴楀競
30889,4800,150.15,22000,0,寮犲鍙ｅ競
30890,1500,49.37,57160,0,妗ヤ笢鍖?
30891,9000,311.82,42600,0,妗ヨタ鍖?
30892,5500,172.05,79600,0,瀹ｅ寲鍖?
30893,24250,798.1,127000,0,涓嬭姳鍥尯
30894,17000,547.58,175000,0,涓囧叏鍖?
30895,8000,248.88,63000,0,宕囩ぜ鍖?
30896,4000,135.7,65000,0,寮犲寳鍘?
30897,10000,327.36,125000,0,搴蜂繚鍘?
30898,12000,386.53,64700,0,娌芥簮鍘?
30899,2500,77.35,23000,0,灏氫箟鍘?
30900,7200,249.46,30000,1,钄氬幙
30901,8600,290.21,112500,0,闃冲師鍘?
30902,2000,69.3,36000,0,鎬€瀹夊幙
30903,5000,172.33,27500,0,鎬€鏉ュ幙
30904,5000,171.43,65000,1,娑块箍鍘?
30905,12000,407.09,116000,0,璧ゅ煄鍘?
30906,20000,651.2,50000,0,瀹氬叴鍘?
30907,4575,142.33,106000,0,鍞愬幙
30908,9600,323.96,37740,0,楂橀槼鍘?
30909,12000,373.32,92341,0,瀹瑰煄鍘?
30910,5000,162.8,58000,0,娑炴簮鍘?
30911,10000,344.65,74000,0,鏈涢兘鍘?
30912,5000,156.41,64000,0,瀹夋柊鍘?
30913,4800,157.98,48756,0,鏄撳幙
30914,6300,195.99,45996,0,鏇查槼鍘?
30915,18000,579.79,85000,0,锠″幙
30916,18000,582.93,96384,0,椤哄钩鍘?
30917,7500,242.89,42000,0,鍗氶噹鍘?
30918,6250,213.15,21000,0,闆勫幙
30919,8450,275.13,38500,0,娑垮窞甯?
30920,14000,469.93,60000,0,瀹氬窞甯?
30921,6250,212.03,23000,0,瀹夊浗甯?
30922,6000,186.66,97500,0,楂樼搴楀競
30923,8000,248.88,55000,0,寮犲鍙ｅ競
30924,9500,325.7,70000,0,妗ヤ笢鍖?
30925,6000,185.64,79800,0,妗ヨタ鍖?
30926,7000,242.53,20000,1,瀹ｅ寲鍖?
30927,6000,206.79,23920,0,涓嬭姳鍥尯
30928,19000,625.32,35000,0,涓囧叏鍖?
30929,3000,96.64,58500,0,宕囩ぜ鍖?
30930,12000,392.83,75000,0,寮犲寳鍘?
30931,25000,818.38,100000,1,搴蜂繚鍘?
30932,5500,178.12,90000,0,娌芥簮鍘?
30933,3000,98.21,50000,0,灏氫箟鍘?
30934,18000,604.2,75000,0,钄氬幙
30935,7000,225.48,31200,0,闃冲師鍘?
30936,10000,309.4,80000,0,鎬€瀹夊幙
30937,13000,423.28,86000,0,鎬€鏉ュ幙
30938,7000,238.73,58000,1,娑块箍鍘?
30939,14000,437.93,23000,0,璧ゅ煄鍘?
30940,8400,289.51,60000,0,瀹氬叴鍘?
30941,13000,406.65,40000,0,鍞愬幙
30942,4800,155.45,30000,0,楂橀槼鍘?
30943,9000,278.46,60000,0,瀹瑰煄鍘?
30944,14000,453.39,98000,0,娑炴簮鍘?
30945,12000,409.25,32000,0,鏈涢兘鍘?
30946,20000,658.23,135000,0,瀹夋柊鍘?
30947,5000,170.52,80000,0,鏄撳幙
30948,8000,261.89,37681,0,鏇查槼鍘?
30949,7500,254.44,32400,0,锠″幙
30950,8000,263.29,45000,1,椤哄钩鍘?
30951,6000,185.64,47000,0,鍗氶噹鍘?
30952,11000,358.16,69000,0,闆勫幙
30953,15000,488.4,87000,0,娑垮窞甯?
30954,3000,101.78,42224,0,瀹氬窞甯?
30955,1500,48.58,45000,0,瀹夊浗甯?
30956,5000,173.24,92000,0,楂樼搴楀競
30957,2250,75.53,29140.8,0,寮犲鍙ｅ競
30958,10000,311.1,60000,0,妗ヤ笢鍖?
30959,6000,202.47,28800,0,妗ヨタ鍖?
30960,16750,580.33,46000,0,瀹ｅ寲鍖?
30961,8000,271.4,60000,1,涓嬭姳鍥尯
30962,6600,225.09,30000,0,涓囧叏鍖?
30963,8575,266.77,32400,0,宕囩ぜ鍖?
30964,4800,148.51,78500,0,寮犲寳鍘?
30965,2500,86.17,54996,1,搴蜂繚鍘?
30966,17000,553.52,96000,0,娌芥簮鍘?
30967,20000,651.2,46500,0,灏氫箟鍘?
30968,20000,674.9,75000,0,钄氬幙
30969,18250,655.76,55044,0,闃冲師鍘?
30970,10000,327.36,22800,0,鎬€瀹夊幙
30971,20000,654.71,54000,0,鎬€鏉ュ幙
30972,2500,84.82,26400,0,娑块箍鍘?
30973,25000,839.16,61959,0,璧ゅ煄鍘?
30974,15000,483.16,80000,0,瀹氬叴鍘?
30975,15000,483.16,48840,0,鍞愬幙
30976,8000,281.56,59506,1,楂橀槼鍘?
30977,18000,613.87,52000,0,瀹瑰煄鍘?
30978,8000,259.08,52000,0,娑炴簮鍘?
30979,7000,230.38,48000,0,鏈涢兘鍘?
30980,10750,336.27,33600,0,瀹夋柊鍘?
30981,8000,260.48,50000,0,鏄撳幙
30982,10000,323.85,33500,0,鏇查槼鍘?
30983,10000,322.11,33600,1,锠″幙
30984,12000,402.8,64450,0,椤哄钩鍘?
30985,12000,390.72,51449,1,鍗氶噹鍘?
30986,10400,323.54,40800,0,闆勫幙
30987,15000,527.91,80000,0,娑垮窞甯?
30988,1300,43.64,9600,1,瀹氬窞甯?
30989,17500,596.82,64700,0,瀹夊浗甯?
30990,5500,188.57,60070,0,楂樼搴楀競
30991,14000,477.46,100000,0,寮犲鍙ｅ競
30992,20000,678.49,83500,0,妗ヤ笢鍖?
30993,9000,293.04,70000,0,妗ヨタ鍖?
30994,14000,472.43,140000,0,瀹ｅ寲鍖?
30995,7500,253.09,83600,0,涓嬭姳鍥尯
30996,12000,394.94,60000,0,涓囧叏鍖?
30997,8500,265.89,34000,0,宕囩ぜ鍖?
30998,16000,518.16,72100,0,寮犲寳鍘?
30999,5600,187.98,24000,0,搴蜂繚鍘?
31000,8000,285.98,91000,0,娌芥簮鍘?
31001,10000,312.81,108000,1,灏氫箟鍘?
31002,12000,409.25,48074,0,钄氬幙
31003,25000,822.78,130000,0,闃冲師鍘?
31004,12250,394.58,99000,0,鎬€瀹夊幙
31005,8000,257.69,28800,0,鎬€鏉ュ幙
31006,25000,814,80000,0,娑块箍鍘?
31007,2500,81.84,29000,0,璧ゅ煄鍘?
31008,8600,283.04,43200,0,瀹氬叴鍘?
31009,6500,222.85,32000,0,鍞愬幙
31010,12000,388.62,31000,0,楂橀槼鍘?
31011,11200,366.64,101000,0,瀹瑰煄鍘?
31012,11000,371.2,42000,1,娑炴簮鍘?
31013,25000,814,134000,0,鏈涢兘鍘?
31014,7500,241.58,75000,0,瀹夋柊鍘?
31015,10000,344.65,40000,0,鏄撳幙
31016,4600,159.38,58000,1,鏇查槼鍘?
31017,3600,112.61,50350,0,锠″幙
31018,1000,32.56,40000,0,椤哄钩鍘?
31019,12000,375.37,50000,0,鍗氶噹鍘?
31020,4000,130.95,35500,0,闆勫幙
31021,6300,214.86,12624,1,娑垮窞甯?
31022,25000,870.71,200000,0,瀹氬窞甯?
31023,12200,401.52,40900,0,瀹夊浗甯?
31024,6000,203.55,150000,0,楂樼搴楀競
31025,10000,325.6,36000,0,寮犲鍙ｅ競
31026,25000,814,70000,1,妗ヤ笢鍖?
31027,4000,130.95,68000,0,妗ヨタ鍖?
31028,10000,327.36,89000,0,瀹ｅ寲鍖?
31029,10000,339.25,23000,0,涓嬭姳鍥尯
31030,18000,653.47,121000,0,涓囧叏鍖?
31031,6200,193.94,69000,0,宕囩ぜ鍖?
31032,3200,108.56,49200,0,寮犲寳鍘?
31033,20000,692.93,110000,0,搴蜂繚鍘?
31034,5050,165.32,27600,0,娌芥簮鍘?
31035,11500,359.73,43000,0,灏氫箟鍘?
31036,8000,250.25,36000,0,钄氬幙
31037,14400,504.16,35000,0,闃冲師鍘?
31038,3600,112,67000,0,鎬€瀹夊幙
31039,23500,814.19,38400,0,鎬€鏉ュ幙
31040,15000,503.5,51000,0,娑块箍鍘?
31041,7500,253.09,28000,0,璧ゅ煄鍘?
31042,25000,870.71,120000,0,瀹氬叴鍘?
31043,7500,242.89,85000,0,鍞愬幙
31044,15000,503.5,100000,0,楂橀槼鍘?
31045,24250,835.78,155000,0,瀹瑰煄鍘?
31046,5000,154.7,58000,0,娑炴簮鍘?
31047,6000,186.66,102000,0,鏈涢兘鍘?
31048,2500,87.08,38400,1,瀹夋柊鍘?
31049,6400,200.2,80000,0,鏄撳幙
31050,20000,651.2,75000,0,鏇查槼鍘?
31051,16000,520.96,70000,0,锠″幙
31052,15000,488.4,37000,0,椤哄钩鍘?
31053,16000,557.26,64000,1,鍗氶噹鍘?
31054,8000,247.52,85000,0,闆勫幙
31055,15000,483.16,100000,0,娑垮窞甯?
31056,5000,155.55,20743,0,瀹氬窞甯?
31057,9000,289.9,103200,0,瀹夊浗甯?
31058,14000,455.84,170000,0,楂樼搴楀競
31059,2500,84.37,12600,0,寮犲鍙ｅ競
31060,5500,171.11,56000,0,妗ヤ笢鍖?
31061,25000,814,70000,0,妗ヨタ鍖?
31062,12800,448.14,103000,0,瀹ｅ寲鍖?
31063,18200,595.78,58000,0,涓嬭姳鍥尯
31064,24000,809.88,105400,0,涓囧叏鍖?
31065,9000,310.19,43200,0,宕囩ぜ鍖?
31066,2500,77.78,50000,0,寮犲寳鍘?
31067,8000,248.88,52780,0,搴蜂繚鍘?
31068,5000,163.68,106000,0,娌芥簮鍘?
31069,2000,68.93,65707,0,灏氫箟鍘?
31070,12000,431.18,70000,0,钄氬幙
31071,18250,612.59,45489,0,闃冲師鍘?
31072,20000,658.23,48500,0,鎬€瀹夊幙
31073,7000,238.73,25000,0,鎬€鏉ュ幙
31074,4500,146.52,30000,0,娑块箍鍘?
31075,10000,312.81,75000,0,璧ゅ煄鍘?
31076,10000,311.1,105000,0,瀹氬叴鍘?
31077,8200,269.88,40944,0,鍞愬幙
31078,21600,703.29,116000,0,楂橀槼鍘?
31079,7000,216.58,60000,0,瀹瑰煄鍘?
31080,15000,525.17,70204,0,娑炴簮鍘?
31081,2500,84.37,7200,0,鏈涢兘鍘?
31082,10000,327.36,125000,0,瀹夋柊鍘?
31083,9600,322.24,45000,0,鏄撳幙
31084,10000,339.25,40720,0,鏇查槼鍘?
31085,7750,264.31,24000,1,锠″幙
31086,3200,100.1,36000,0,椤哄钩鍘?
31087,10000,339.25,40000,0,鍗氶噹鍘?
31088,14725,542.86,220000,0,闆勫幙
31089,19400,654.65,70500,1,娑垮窞甯?
31090,6400,198.02,67807,0,瀹氬窞甯?
31091,10000,329.12,163000,0,瀹夊浗甯?
31092,15000,491.03,60000,0,楂樼搴楀競
31093,17500,603.14,92400,0,寮犲鍙ｅ競
31094,16000,545.67,81000,0,妗ヤ笢鍖?
31095,18000,589.24,78000,0,妗ヨタ鍖?
31096,16250,531.95,77940,0,瀹ｅ寲鍖?
31097,14500,453.57,38376,0,涓嬭姳鍥尯
31098,10000,348.29,41000,0,涓囧叏鍖?
31099,13000,421.01,76000,1,宕囩ぜ鍖?
31100,8800,303.3,75000,0,寮犲寳鍘?
31101,6500,201.11,90000,0,搴蜂繚鍘?
31102,5500,171.11,65000,0,娌芥簮鍘?
31103,5000,154.7,33600,0,灏氫箟鍘?
31104,10000,339.25,36000,0,钄氬幙
31105,7000,218.97,57600,0,闃冲師鍘?
31106,10000,309.4,47091,0,鎬€瀹夊幙
31107,12000,375.37,80000,1,鎬€鏉ュ幙
31108,6500,203.33,32000,0,娑块箍鍘?
31109,1000,31.11,25000,0,璧ゅ煄鍘?
31110,10000,329.12,65000,0,瀹氬叴鍘?
31111,25000,902.94,90000,0,鍞愬幙
31112,20000,658.23,80000,0,楂橀槼鍘?
31113,19000,618.64,39600,0,瀹瑰煄鍘?
31114,25000,870.71,100000,0,娑炴簮鍘?
31115,3500,108.29,40610,0,鏈涢兘鍘?
31116,8000,248.88,65000,0,瀹夋柊鍘?
31117,6500,226.39,37500,0,鏄撳幙
31118,5200,167.5,35000,0,鏇查槼鍘?
31119,12950,465.32,58155,0,锠″幙
31120,4800,157.98,70000,0,椤哄钩鍘?
31121,20000,658.23,145000,0,鍗氶噹鍘?
31122,10000,327.36,26000,1,闆勫幙
31123,15000,469.21,76000,0,娑垮窞甯?
31124,15000,491.03,45000,1,瀹氬窞甯?
31125,9500,330.87,27000,0,瀹夊浗甯?
31126,7200,249.46,85000,0,楂樼搴楀競
31127,3000,97.68,39000,0,寮犲鍙ｅ競
31128,15000,485.78,57600,0,妗ヤ笢鍖?
31129,7500,244.2,45000,0,妗ヨタ鍖?
31130,6000,185.64,81000,0,瀹ｅ寲鍖?
31131,10000,327.36,120000,1,涓嬭姳鍥尯
31132,5500,184.62,62472,0,涓囧叏鍖?
31133,20000,658.23,62000,0,宕囩ぜ鍖?
31134,7000,218.97,65000,0,寮犲寳鍘?
31135,10000,311.1,135000,0,搴蜂繚鍘?
31136,20000,703.88,48000,0,娌芥簮鍘?
31137,18000,613.87,51312,0,灏氫箟鍘?
31138,16000,515.37,58800,0,钄氬幙
31139,9800,317.38,93000,0,闃冲師鍘?
31140,5000,161.06,42000,0,鎬€瀹夊幙
31141,3400,109.52,37500,0,鎬€鏉ュ幙
31142,9000,279.99,165000,0,娑块箍鍘?
31143,8000,263.29,40000,0,璧ゅ煄鍘?
31144,13500,439.56,68000,0,瀹氬叴鍘?
31145,4000,123.76,60000,0,鍞愬幙
31146,12250,422.2,30000,0,楂橀槼鍘?
31147,8100,273.34,65000,0,瀹瑰煄鍘?
31148,4000,131.65,22000,1,娑炴簮鍘?
31149,3000,97.68,43200,1,鏈涢兘鍘?
31150,4000,125.13,26748,0,瀹夋柊鍘?
31151,24000,789.87,90000,0,鏄撳幙
31152,5000,170.52,58000,0,鏇查槼鍘?
31153,2000,61.21,50000,0,锠″幙
31154,4800,149.33,76500,0,椤哄钩鍘?
31155,5000,175.06,60000,0,鍗氶噹鍘?
31156,10000,309.4,56000,0,闆勫幙
31157,2800,87.59,37423.99,0,娑垮窞甯?
31158,15000,503.5,80300,0,瀹氬窞甯?
31159,6250,219.97,29100,0,瀹夊浗甯?
31160,10000,327.36,109800,0,楂樼搴楀競
31161,3000,92.82,67000,0,寮犲鍙ｅ競
31162,11000,354.32,45000,0,妗ヤ笢鍖?
31163,20000,647.7,66000,0,妗ヨタ鍖?
31164,7000,227.92,22680,0,瀹ｅ寲鍖?
31165,10000,348.29,65000,0,涓嬭姳鍥尯
31166,15000,527.91,136000,0,涓囧叏鍖?
31167,7000,246.36,40000,0,宕囩ぜ鍖?
31168,6000,207.88,48000,0,寮犲寳鍘?
31169,25000,818.38,60000,0,搴蜂繚鍘?
31170,2200,74.64,15000,1,娌芥簮鍘?
31171,9000,325.06,63000,0,灏氫箟鍘?
31172,6000,194.31,90000,0,钄氬幙
31173,2400,80.99,30000,0,闃冲師鍘?
31174,5000,156.41,52000,0,鎬€瀹夊幙
31175,10000,311.1,42000,0,鎬€鏉ュ幙
31176,1600,51.82,30000,0,娑块箍鍘?
31177,6000,197.47,60000,0,璧ゅ煄鍘?
31178,12000,404.94,96000,0,瀹氬叴鍘?
31179,2500,78.21,45000,0,鍞愬幙
31180,9600,322.24,48000,0,楂橀槼鍘?
31181,1100,33.85,35000,0,瀹瑰煄鍘?
31182,8000,272.84,58000,0,娑炴簮鍘?
31183,3600,111.39,38000,0,鏈涢兘鍘?
31184,16000,520.96,210000,0,瀹夋柊鍘?
31185,20000,654.71,75000,1,鏄撳幙
31186,12500,433.08,62400,0,鏇查槼鍘?
31187,3000,97.16,27599,0,锠″幙
31188,10000,339.25,35000,0,椤哄钩鍘?
31189,18000,650.12,180000,0,鍗氶噹鍘?
31190,5000,161.93,39000,0,闆勫幙
31191,2000,68.57,85000,0,娑垮窞甯?
31192,2000,65.83,38000,0,瀹氬窞甯?
31193,8000,259.08,63000,0,瀹夊浗甯?
31194,4800,148.51,33763,0,楂樼搴楀競
31195,5000,154.7,60000,0,寮犲鍙ｅ競
31196,4000,139.32,53000,1,妗ヤ笢鍖?
31197,2000,62.22,65000,0,妗ヨタ鍖?
31198,10750,334.43,72000,0,瀹ｅ寲鍖?
31199,25000,814,85000,0,涓嬭姳鍥尯
31200,4000,135.7,43200,0,涓囧叏鍖?
31201,3500,118.11,39000,0,宕囩ぜ鍖?
31202,3000,103.94,49000,0,寮犲寳鍘?
31203,5000,162.8,75000,0,搴蜂繚鍘?
31204,6500,209.37,91700,0,娌芥簮鍘?
31205,6000,182.53,26400,0,灏氫箟鍘?
31206,6250,203.5,18000,0,钄氬幙
31207,2850,96.69,48000,1,闃冲師鍘?
31208,1500,49.11,31500,0,鎬€瀹夊幙
31209,10000,335.67,27000,0,鎬€鏉ュ幙
31210,25000,861.63,250000,0,娑块箍鍘?
31211,20000,682.08,87000,0,璧ゅ煄鍘?
31212,9500,306,50000,0,瀹氬叴鍘?
31213,3600,110.17,55000,0,鍞愬幙
31214,2800,96,21168,0,楂橀槼鍘?
31215,7000,230.38,75500,0,瀹瑰煄鍘?
31216,2500,82.28,28500,0,娑炴簮鍘?
31217,18300,595.85,79000,1,鏈涢兘鍘?
31218,24000,818.5,190000,0,瀹夋柊鍘?
31219,24250,871.35,80000,0,鏄撳幙
31220,6500,211.64,48000,0,鏇查槼鍘?
31221,5500,185.6,34000,0,锠″幙
31222,7000,227.92,17000,0,椤哄钩鍘?
31223,10000,339.25,23000,1,鍗氶噹鍘?
31224,7000,239.99,35654,1,闆勫幙
31225,12500,391.01,50000,0,娑垮窞甯?
31226,24250,835.78,140000,0,瀹氬窞甯?
31227,12000,375.37,80308.8,0,瀹夊浗甯?
31228,14000,453.39,60000,0,楂樼搴楀競
31229,8500,297.6,24000,0,寮犲鍙ｅ競
31230,10000,344.65,42000,0,妗ヤ笢鍖?
31231,3000,98.21,94000,0,妗ヨタ鍖?
31232,14000,485.05,71700,0,瀹ｅ寲鍖?
31233,11000,369.23,37200,0,涓嬭姳鍥尯
31234,25000,861.63,334000,0,涓囧叏鍖?
31235,15000,493.67,55000,0,宕囩ぜ鍖?
31236,10000,327.36,79000,0,寮犲寳鍘?
31237,10000,322.11,54000,0,搴蜂繚鍘?
31238,6000,185.64,55000,0,娌芥簮鍘?
31239,25000,814,125000,0,灏氫箟鍘?
31240,6250,203.5,41000,0,钄氬幙
31241,12000,407.09,93000,0,闃冲師鍘?
31242,15000,469.21,85000,0,鎬€瀹夊幙
31243,5175,169.41,27442.02,0,鎬€鏉ュ幙
31244,16000,537.06,105000,0,娑块箍鍘?
31245,10000,312.81,96000,0,璧ゅ煄鍘?
31246,5000,164.56,67200,0,瀹氬叴鍘?
31247,14300,444.87,74880,0,鍞愬幙
31248,10000,348.29,63000,0,楂橀槼鍘?
31249,10000,327.36,95000,0,瀹瑰煄鍘?
31250,10000,323.85,55000,0,娑炴簮鍘?
31251,1500,49.37,18000,0,鏈涢兘鍘?
31252,6800,210.39,37000,0,瀹夋柊鍘?
31253,10000,323.85,55000,0,鏄撳幙
31254,25000,818.38,132000,0,鏇查槼鍘?
31255,16500,537.24,47000,0,锠″幙
31256,6000,208.97,38000,0,椤哄钩鍘?
31257,4000,125.13,33000,0,鍗氶噹鍘?
31258,25000,875.27,110000,0,闆勫幙
31259,20000,689.3,127000,0,娑垮窞甯?
31260,10000,325.6,48000,0,瀹氬窞甯?
31261,24000,785.65,100000,0,瀹夊浗甯?
31262,14500,486.72,76000,0,楂樼搴楀競
31263,3000,107.8,44000,1,寮犲鍙ｅ競
31264,6000,194.31,29000,0,妗ヤ笢鍖?
31265,3000,98.21,19200,0,妗ヨタ鍖?
31266,2500,87.53,44000,1,瀹ｅ寲鍖?
31267,6000,195.36,40000,0,涓嬭姳鍥尯
31268,5000,154.7,55000,0,涓囧叏鍖?
31269,5000,162.8,50000,0,宕囩ぜ鍖?
31270,2400,77.73,21360,0,寮犲寳鍘?
31271,12000,373.32,55000,0,搴蜂繚鍘?
31272,14000,469.93,40000,0,娌芥簮鍘?
31273,18000,579.79,75576,0,灏氫箟鍘?
31274,15000,506.18,80000,0,钄氬幙
31275,1000,34.65,12240,1,闃冲師鍘?
31276,3000,105.04,40000,0,鎬€瀹夊幙
31277,9200,296.34,24000,0,鎬€鏉ュ幙
31278,8000,263.29,36000,0,娑块箍鍘?
31279,25000,875.27,273000,0,璧ゅ煄鍘?
31280,25000,839.16,42500,0,瀹氬叴鍘?
31281,8500,294.5,42000,0,鍞愬幙
31282,3000,92.82,41235,1,楂橀槼鍘?
31283,12000,386.53,80000,0,瀹瑰煄鍘?
31284,6000,197.47,65000,0,娑炴簮鍘?
31285,10000,322.11,35000,0,鏈涢兘鍘?
31286,8500,264.43,32000,0,瀹夋柊鍘?
31287,9000,281.53,70176,0,鏄撳幙
31288,24000,777.24,90000,1,鏇查槼鍘?
31289,3000,93.33,60000,0,锠″幙
31290,3000,103.4,32000,0,椤哄钩鍘?
31291,12000,411.41,37500,0,鍗氶噹鍘?
31292,16000,545.67,50000,0,闆勫幙
31293,3000,92.31,35000,0,娑垮窞甯?
31294,10000,327.36,76000,0,瀹氬窞甯?
31295,25000,818.38,92700,0,瀹夊浗甯?
31296,7000,218.97,51000,0,楂樼搴楀競
31297,10000,346.47,49600,0,寮犲鍙ｅ競
31298,10000,329.12,50307.36,1,妗ヤ笢鍖?
31299,20000,658.23,65000,1,妗ヨタ鍖?
31300,10000,342.85,34000,0,瀹ｅ寲鍖?
31301,3500,118.74,18000,1,涓嬭姳鍥尯
31302,13000,425.56,47000,0,涓囧叏鍖?
31303,6000,196.42,60000,0,宕囩ぜ鍖?
31304,9250,312.14,27120,1,寮犲寳鍘?
31305,10000,312.81,58000,0,搴蜂繚鍘?
31306,2000,69.3,48000,0,娌芥簮鍘?
31307,2100,70.87,24000,0,灏氫箟鍘?
31308,18000,613.87,80171,0,钄氬幙
31309,9000,281.53,77500,0,闃冲師鍘?
31310,5000,173.24,31000,0,鎬€瀹夊幙
31311,10000,312.81,77000,0,鎬€鏉ュ幙
31312,10000,309.4,60000,0,娑块箍鍘?
31313,12000,390.72,65000,0,璧ゅ煄鍘?
31314,9950,344.74,108000,0,瀹氬叴鍘?
31315,6000,193.27,85000,0,鍞愬幙
31316,5000,168.73,48000,0,楂橀槼鍘?
31317,6000,185.64,90000,0,瀹瑰煄鍘?
31318,7000,216.58,80340,0,娑炴簮鍘?
31319,7200,221.55,51000,0,鏈涢兘鍘?
31320,2000,69.3,25200,0,瀹夋柊鍘?
31321,4000,130.24,46500,0,鏄撳幙
31322,16000,520.96,50000,0,鏇查槼鍘?
31323,7500,241.58,51500,0,锠″幙
31324,23500,773.42,59160,0,椤哄钩鍘?
31325,5500,172.05,60000,0,鍗氶噹鍘?
31326,8000,248.88,75000,0,闆勫幙
31327,2400,78.57,39996,0,娑垮窞甯?
31328,20000,674.9,70000,0,瀹氬窞甯?
31329,16000,539.92,80000,1,瀹夊浗甯?
31330,7200,244.26,60000,0,楂樼搴楀競
31331,2000,67.49,23040,0,寮犲鍙ｅ競
31332,10000,323.85,53000,0,妗ヤ笢鍖?
31333,15000,488.4,64000,1,妗ヨタ鍖?
31334,4000,136.42,48000,0,瀹ｅ寲鍖?
31335,14750,475.11,42000,0,涓嬭姳鍥尯
31336,3000,98.74,504000,0,涓囧叏鍖?
31337,25000,818.38,179000,0,宕囩ぜ鍖?
31338,9600,310.9,68000,1,寮犲寳鍘?
31339,12000,392.83,42000,0,搴蜂繚鍘?
31340,1500,46.67,45000,1,娌芥簮鍘?
31341,8000,261.89,28000,1,灏氫箟鍘?
31342,3200,108.56,30000,0,钄氬幙
31343,25000,893.66,74000,0,闃冲師鍘?
31344,15000,485.78,36000,0,鎬€瀹夊幙
31345,5000,173.24,103000,0,鎬€鏉ュ幙
31346,3250,106.39,12000,0,娑块箍鍘?
31347,7000,215.39,120000,0,璧ゅ煄鍘?
31348,4200,149.36,34000,1,瀹氬叴鍘?
31349,9500,330.87,75000,0,鍞愬幙
31350,6000,205.71,44000,0,楂橀槼鍘?
31351,8500,273.79,24000,0,瀹瑰煄鍘?
31352,10000,346.47,45000,0,娑炴簮鍘?
31353,2500,84.82,25000,0,鏈涢兘鍘?
31354,6500,200.01,52000,0,瀹夋柊鍘?
31355,25000,822.78,150000,0,鏄撳幙
31356,15200,492.25,50000,0,鏇查槼鍘?
31357,10000,348.29,70000,0,锠″幙
31358,20000,654.71,96000,0,椤哄钩鍘?
31359,22000,708.63,75573,0,鍗氶噹鍘?
31360,10750,336.27,60000,0,闆勫幙
31361,6000,187.69,80000,0,娑垮窞甯?
31362,20000,658.23,185000,0,瀹氬窞甯?
31363,4750,146.97,40000,0,瀹夊浗甯?
31364,12000,402.8,60000,1,楂樼搴楀競
31365,5500,172.05,15436.8,0,寮犲鍙ｅ競
31366,5000,154.7,54000,0,妗ヤ笢鍖?
31367,24250,789.58,120000,0,妗ヨタ鍖?
31368,10000,309.4,40800,0,瀹ｅ寲鍖?
31369,9000,310.19,65993,0,涓嬭姳鍥尯
31370,7000,218.97,42000,0,涓囧叏鍖?
31371,10000,325.6,55000,0,宕囩ぜ鍖?
31372,12000,392.83,56000,0,寮犲寳鍘?
31373,25000,861.63,139000,0,搴蜂繚鍘?
31374,5750,189.24,34000,0,娌芥簮鍘?
31375,6000,195.36,124500,0,灏氫箟鍘?
31376,6500,213.93,24000,0,钄氬幙
31377,15000,485.78,48000,0,闃冲師鍘?
31378,5000,162.8,47000,0,鎬€瀹夊幙
31379,4000,130.24,52000,0,鎬€鏉ュ幙
31380,10000,335.67,56000,0,娑块箍鍘?
31381,2000,64.43,50450,0,璧ゅ煄鍘?
31382,10800,337.83,54000,0,瀹氬叴鍘?
31383,14400,468.86,87663,0,鍞愬幙
31384,16500,516.13,68000,0,楂橀槼鍘?
31385,14700,459.82,91000,0,瀹瑰煄鍘?
31386,3000,91.81,55000,0,娑炴簮鍘?
31387,16000,523.77,76000,0,鏈涢兘鍘?
