,loan_amnt,installment,annual_inc,result,type
40256,7200,254.27,65004,1,路南区
40257,4000,140.53,55000,1,路北区
40258,3200,109.92,44000,1,古冶区
40259,5000,124.78,40800,1,开平区
40260,9050,242.45,85000,1,丰南区
40261,25000,664.58,105000,1,丰润区
40262,2000,65.6,82000,1,曹妃甸区
40263,1600,57.2,20000,1,滦南县
40264,1500,51.53,18000,1,怀柔区
40265,9000,231.84,52000,1,平谷区
40266,5900,129.73,58000,1,密云区
40267,4000,98.24,84770,1,延庆区
40268,3500,108.3,39500,1,天津市
40269,18000,452.79,90000,1,天津市市辖区
40270,10000,343.48,50000,1,和平区
40271,16000,571.96,125004,1,河东区
40272,5900,159.29,58100,1,河西区
40273,12000,294.7,125000,1,南开区
40274,6000,203.94,36000,1,河北区
40275,9200,287.79,93000,1,红桥区
40276,7750,188.26,25000,1,东丽区
40277,18000,440.8,84996,1,西青区
40278,3500,116.02,24996,1,津南区
40279,10000,366.77,108000,1,北辰区
40280,4000,98.24,30160,1,武清区
40281,5000,176.9,70000,1,宝坻区
40282,8400,209.63,48000,1,滨海新区
40283,15000,515.22,50000,1,宁河区
40284,24000,843.18,97000,1,静海区
40285,4000,139.08,54996,1,蓟州区
40286,2500,82.87,24000,1,河北省
40287,3000,97.34,140000,1,石家庄市
40288,2400,81.14,81000,1,长安区
40289,4500,153.76,41000,1,桥西区
40290,3000,99.45,38400,1,新华区
40291,7400,252.85,35364,1,井陉矿区
40292,7000,177.49,30000,1,裕华区
40293,15000,533.45,85000,1,藁城区
40294,4000,98.24,50004,1,鹿泉区
40295,2500,85.42,20004,1,栾城区
40296,25000,492.61,150000,1,井陉县
40297,5000,116.29,81000,1,正定县
40298,14000,268.91,60000,1,行唐县
40299,6000,150.93,60000,1,灵寿县
40300,8000,273.35,80000,1,高邑县
40301,25000,436.68,240000,1,深泽县
40302,15000,364.38,52000,1,赞皇县
40303,5000,171.74,50400,1,无极县
40304,12000,393.55,62000,1,平山县
40305,1000,32.63,49560,1,元氏县
40306,25000,581.28,100000,1,赵县
40307,2500,84.98,57504,1,辛集市
40308,6000,148.54,44301.6,1,晋州市
40309,5000,119.51,54500,1,新乐市
40310,15000,301.41,108000,1,唐山市
40311,7000,168.67,49000,1,路南区
40312,6000,187.69,90000,1,路北区
40313,14000,346.59,38000,1,古冶区
40314,2000,69.06,43000,1,开平区
40315,12225,327.51,90000,1,丰南区
40316,3200,76.49,30000,1,丰润区
40317,2300,75.43,56496,1,曹妃甸区
40318,19000,485.59,80000,1,滦南县
40319,12000,291.5,75000,1,怀柔区
40320,3000,104.31,90000,1,平谷区
40321,18000,622.57,78000,1,密云区
40322,2500,61.23,24000,1,延庆区
40323,10000,343.48,59000,1,天津市
40324,2000,51.93,74360,1,天津市市辖区
40325,3000,103.05,31000,1,和平区
40326,3000,103.05,27600,1,河东区
40327,6000,146.94,31200,1,河西区
40328,4800,166.02,26400,1,南开区
40329,5000,171.74,100000,1,河北区
40330,13125,288.59,156000,1,红桥区
40331,10000,341.68,22880,1,东丽区
40332,7000,170.05,33600,1,西青区
40333,4500,148.38,30684,1,津南区
40334,12000,276.8,32004,1,北辰区
40335,9000,226.4,69320,1,武清区
40336,20000,503.1,145000,1,宝坻区
40337,8000,281.06,66500,1,滨海新区
40338,4800,150.15,45000,1,宁河区
40339,3600,88.16,55000,1,静海区
40340,4600,158.84,31000,1,蓟州区
40341,4000,139.08,24000,1,河北省
40342,5000,162.23,68000,1,石家庄市
40343,25000,556.01,114000,1,长安区
40344,12000,294.7,90672,1,桥西区
40345,5600,184.64,48996,1,新华区
40346,4000,100.62,55000,1,井陉矿区
40347,9600,337.28,45000,1,裕华区
40348,15000,395.66,99996,1,藁城区
40349,5000,132.92,88250,1,鹿泉区
40350,2850,94.48,60000,1,栾城区
40351,3200,73.82,45000,1,井陉县
40352,5000,123.78,31656,1,正定县
40353,5000,172.94,38436,1,行唐县
40354,13700,350.13,35780,1,灵寿县
40355,2000,65.6,49500,1,高邑县
40356,20000,495.12,57190,1,深泽县
40357,5000,130.84,46053.5,1,赞皇县
40358,24000,638,65000,1,无极县
40359,20000,443.48,53000,1,平山县
40360,4000,125.13,40000,1,元氏县
40361,10000,329.72,100000,1,赵县
40362,15200,525.73,59000,1,辛集市
40363,12000,266.09,72000,1,晋州市
40364,24000,453.56,136000,1,新乐市
40365,10000,221.74,55000,1,唐山市
40366,7000,237.92,53000,1,路南区
40367,2400,82.87,24000,1,路北区
40368,9500,326.31,197000,1,古冶区
40369,2100,72.64,22000,1,开平区
40370,20000,347.77,84996,1,丰南区
40371,15000,250.92,60000,1,丰润区
40372,5000,163.98,48000,1,曹妃甸区
40373,5000,115.34,78000,1,滦南县
40374,7800,199.35,80000,1,怀柔区
40375,8000,259.57,90000,1,平谷区
40376,10000,219.88,45000,1,密云区
40377,10750,268.27,55000,1,延庆区
40378,3500,119.59,60000,1,天津市
40379,19000,420.61,80000,1,天津市市辖区
40380,12250,300.84,29880,1,和平区
40381,8000,260.97,32000,1,河东区
40382,10000,247.56,80000,1,河西区
40383,3500,121.69,58000,1,南开区
40384,10800,280.4,90000,1,河北区
40385,4800,130.59,80000,1,红桥区
40386,12000,247.68,61000,1,东丽区
40387,9000,215.11,38000,1,西青区
40388,16000,372.13,64848,1,津南区
40389,12000,297.08,54996,1,北辰区
40390,5000,180.59,24000,1,武清区
40391,7200,178.25,190000,1,宝坻区
40392,2300,77.76,52800,1,滨海新区
40393,3000,105.4,50000,1,宁河区
40394,2000,70.27,18000,1,静海区
40395,2000,69.91,21600,1,蓟州区
40396,20000,294.57,135200,1,河北省
40397,7800,196.21,51000,1,石家庄市
40398,20000,312.5,150000,1,长安区
40399,3200,85.07,43200,1,桥西区
40400,3600,128.03,43000,1,新华区
40401,6000,208.61,70000,1,井陉矿区
40402,14000,486.76,42000,1,裕华区
40403,4000,99.03,60700,1,藁城区
40404,4800,118.83,72000,1,鹿泉区
40405,16000,433.41,250000,1,栾城区
40406,5000,122.79,48000,1,井陉县
40407,4000,98.24,62000,1,正定县
40408,13100,457.85,80000,1,行唐县
40409,16000,428.64,60000,1,灵寿县
40410,25000,360.3,120000,1,高邑县
40411,6400,208.78,21600,1,深泽县
40412,11500,202.98,42000,1,赞皇县
40413,10000,326.21,47000,1,无极县
40414,6000,207.18,42000,1,平山县
40415,6000,155.78,60000,1,元氏县
40416,10000,347.69,24996,1,赵县
40417,5500,187.93,65000,1,辛集市
40418,25000,381.25,100000,1,晋州市
40419,2800,87.59,54000,1,新乐市
40420,10000,339.26,100000,1,唐山市
40421,2100,71.63,40001,1,路南区
40422,12000,411.42,48000,1,路北区
40423,4000,125.13,50000,1,古冶区
40424,6000,149.73,163500,1,开平区
40425,5000,161.93,60000,1,丰南区
40426,6000,144.96,36300,1,丰润区
40427,6000,206.79,60000,1,曹妃甸区
40428,12000,289.91,54500,1,滦南县
40429,7000,181.74,100000,1,怀柔区
40430,14000,220.5,50004,1,平谷区
40431,10000,253.56,70000,1,密云区
40432,2400,57.52,64500,1,延庆区
40433,5000,173.23,44200,1,天津市
40434,2500,88.45,21996,1,天津市市辖区
40435,8000,194.85,35360,1,和平区
40436,5600,198.13,48000,1,河东区
40437,24000,350.69,72000,1,河西区
40438,10000,216.62,24000,1,南开区
40439,9000,296.19,70000,1,河北区
40440,4500,152.67,45000,1,红桥区
40441,9800,240.67,52272,1,东丽区
40442,12000,409.26,28000,1,西青区
40443,6000,152.14,103000,1,津南区
40444,8000,135.47,84996,1,北辰区
40445,18000,623.63,95004,1,武清区
40446,10000,228.1,119000,1,宝坻区
40447,6000,197.46,200000,1,滨海新区
40448,12000,282.91,50585,1,宁河区
40449,10000,327.34,46212,1,静海区
40450,20000,692.92,132000,1,蓟州区
40451,4800,168.05,50000,1,河北省
40452,15000,522.41,120000,1,石家庄市
40453,25000,629.33,150000,1,长安区
40454,6100,214.67,42000,1,桥西区
40455,25000,822.74,79740,1,新华区
40456,2800,95.5,53000,1,井陉矿区
40457,10000,339.25,108684,1,裕华区
40458,1200,37.54,57200,1,藁城区
40459,14500,510.32,28000,1,鹿泉区
40460,25000,843.63,95000,1,栾城区
40461,3000,107.8,54996,1,井陉县
40462,5000,171.43,44000,1,正定县
40463,18500,599.12,99108,1,行唐县
40464,5500,187.58,69000,1,灵寿县
40465,13000,445.7,24000,1,高邑县
40466,9250,322.17,36000,1,深泽县
40467,10000,351.94,95004,1,赞皇县
40468,25000,916.95,65000,1,无极县
40469,4000,135.7,38400,1,平山县
40470,4000,130.24,84996,1,元氏县
40471,20000,682.08,61200,1,赵县
40472,10000,329.12,84996,1,辛集市
40473,6500,228.76,60000,1,晋州市
40474,1200,40.71,58000,1,新乐市
40475,5000,173.24,35000,1,唐山市
40476,6000,203.55,86200,1,路南区
40477,3400,115.96,62400,1,路北区
40478,23500,857.53,72000,1,古冶区
40479,2500,84.37,13200,1,开平区
40480,2400,82.72,48543,1,丰南区
40481,15000,527.91,105000,1,丰润区
40482,4200,148.59,66150,1,曹妃甸区
40483,9600,323.96,46866,1,滦南县
40484,15000,506.18,110004,1,怀柔区
40485,3000,103.4,42000,1,平谷区
40486,15000,514.27,55000,1,密云区
40487,16000,563.11,100000,1,延庆区
40488,7000,238.73,40800,1,天津市
40489,8000,268.53,60000,1,天津市市辖区
40490,21000,719.97,52800,1,和平区
40491,6400,214.83,43000,1,河东区
40492,13200,432.11,82000,1,河西区
40493,10000,350.11,60780,1,南开区
40494,10150,330.49,35000,1,河北区
40495,20000,682.08,96000,1,红桥区
40496,11500,398.44,30000,1,东丽区
40497,10000,342.85,84996,1,西青区
40498,3600,116.59,675048,1,津南区
40499,2000,69.66,24500,1,北辰区
40500,4500,155.1,72000,1,武清区
40501,12000,407.09,75000,1,宝坻区
40502,5000,177.81,42000,1,滨海新区
40503,8000,278.63,62208,1,宁河区
40504,8000,296.44,35000,1,静海区
40505,8400,286.48,27600,1,蓟州区
40506,10750,364.69,60000,1,河北省
40507,2000,65.83,65000,1,石家庄市
40508,25000,857.11,165000,1,长安区
40509,9600,332.61,52100,1,桥西区
40510,6000,208.97,65000,1,新华区
40511,6600,222.72,39600,1,井陉矿区
40512,6000,202.47,34000,1,裕华区
40513,14000,482.51,100000,1,藁城区
40514,15000,503.5,50000,1,鹿泉区
40515,10000,337.45,860000,1,栾城区
40516,2000,69.66,26400,1,井陉县
40517,2500,87.08,70000,1,正定县
40518,7800,274.52,40000,1,行唐县
40519,8500,318.19,43000,1,灵寿县
40520,1500,51.43,41000,1,高邑县
40521,10000,337.45,79000,1,深泽县
40522,5000,180.59,51000,1,赞皇县
40523,20000,692.93,135000,1,无极县
40524,21600,752.3,150000,1,平山县
40525,5000,174.15,55000,1,元氏县
40526,15000,516.98,145000,1,赵县
40527,7750,261.53,25000,1,辛集市
40528,3000,97.16,25000,1,晋州市
40529,8000,280.09,31200,1,新乐市
40530,25000,926.37,1440000,1,唐山市
40531,5600,195.04,24000,1,路南区
40532,5000,167.84,75000,1,路北区
40533,5500,186.59,26899.2,1,古冶区
40534,8000,261.89,84000,1,开平区
40535,13000,425.56,85000,1,丰南区
40536,4000,131.65,90231,1,丰润区
40537,16000,545.67,65000,1,曹妃甸区
40538,5000,171.43,60000,1,滦南县
40539,4200,140.98,54000,1,怀柔区
40540,15000,516.98,65000,1,平谷区
40541,12000,409.25,48800,1,密云区
40542,21000,731.4,530000,1,延庆区
40543,11200,360.76,120000,1,天津市
40544,8000,284.5,36000,1,天津市市辖区
40545,15000,506.18,233000,1,和平区
40546,3000,100.7,100000,1,河东区
40547,6000,204.63,38400,1,河西区
40548,24000,827.16,275000,1,南开区
40549,6000,208.97,115000,1,河北区
40550,16000,542.79,60000,1,红桥区
40551,10000,350.11,123000,1,东丽区
40552,10000,344.65,70000,1,西青区
40553,5000,161.93,50676,1,津南区
40554,24000,809.88,260000,1,北辰区
40555,24000,809.88,58320,1,武清区
40556,5000,161.93,75000,1,宝坻区
40557,2000,68.21,26124,1,滨海新区
40558,17500,593.68,40962.96,1,宁河区
40559,12800,443.48,38000,1,静海区
40560,3500,119.37,111460,1,蓟州区
40561,15250,528.36,65442,1,河北省
40562,6000,207.88,70000,1,石家庄市
40563,9000,294.62,60000,1,长安区
40564,3000,105.04,45000,1,桥西区
40565,2500,81.84,10000,1,新华区
40566,11200,350.34,110000,1,井陉矿区
40567,5000,175.97,24000,1,裕华区
40568,4000,134.98,64000,1,藁城区
40569,5000,171.43,28080,1,鹿泉区
40570,10800,402.24,43500,1,栾城区
40571,11200,368.61,81000,1,井陉县
40572,15250,531.14,47376,1,正定县
40573,20000,671.33,265000,1,行唐县
40574,21000,778.15,88500,1,灵寿县
40575,4800,161.12,30000,1,高邑县
40576,8400,286.48,72000,1,深泽县
40577,10000,344.65,49000,1,赞皇县
40578,25000,870.71,160000,1,无极县
40579,15000,525.17,40000,1,平山县
40580,18250,594.22,72000,1,元氏县
40581,12000,407.09,55000,1,赵县
40582,3200,107.99,65000,1,辛集市
40583,5000,168.73,55260,1,晋州市
40584,3500,113.96,40000,1,新乐市
40585,10000,351.94,150000,1,唐山市
40586,10000,329.12,77116,1,路南区
40587,3200,112.63,42000,1,路北区
40588,5000,162.8,54000,1,古冶区
40589,20000,718.64,80000,1,开平区
40590,4000,136.42,36000,1,丰南区
40591,3550,122.36,45000,1,丰润区
40592,10000,348.29,250000,1,曹妃甸区
40593,2500,87.08,29464,1,滦南县
40594,12000,426.74,48000,1,怀柔区
40595,12000,394.94,45000,1,平谷区
40596,15000,506.18,50000,1,密云区
40597,7000,227.92,40000,1,延庆区
40598,16000,568.99,75000,1,天津市
40599,4000,134.98,45600,1,天津市市辖区
40600,15000,516.98,70000,1,和平区
40601,25000,889.05,62000,1,河东区
40602,6000,195.36,45000,1,河西区
40603,6000,208.97,87000,1,南开区
40604,8000,268.53,120000,1,河北区
40605,25000,912.27,77000,1,红桥区
40606,5000,177.81,108000,1,东丽区
40607,10000,335.67,65000,1,西青区
40608,12250,437.9,57000,1,津南区
40609,25000,814,387840,1,北辰区
40610,10000,339.25,110000,1,武清区
40611,17000,604.55,109000,1,宝坻区
40612,25000,839.16,75000,1,滨海新区
40613,3000,103.94,53631,1,宁河区
40614,5000,180.59,80000,1,静海区
40615,9000,293.04,52000,1,蓟州区
40616,5000,167.84,42000,1,河北省
40617,2400,84.03,40000,1,石家庄市
40618,24250,880.37,56000,1,长安区
40619,6450,208.89,40000,1,桥西区
40620,5500,193.57,47245,1,新华区
40621,16000,545.67,60000,1,井陉矿区
40622,4800,166.31,42000,1,裕华区
40623,20000,700.22,172300,1,藁城区
40624,8000,275.72,80000,1,鹿泉区
40625,5500,193.57,60000,1,栾城区
40626,15000,511.56,200000,1,井陉县
40627,8000,257.69,107000,1,正定县
40628,7750,268.51,74670,1,行唐县
40629,5650,199.89,20400,1,灵寿县
40630,6500,224.03,33600,1,高邑县
40631,20000,678.49,83000,1,深泽县
40632,25000,879.85,276000,1,赞皇县
40633,16000,523.77,96000,1,无极县
40634,12000,428.96,70000,1,平山县
40635,15000,530.67,46000,1,元氏县
40636,3550,120.44,41000,1,赵县
40637,16000,523.77,72441,1,辛集市
40638,20000,752.47,77000,1,晋州市
40639,5000,178.74,82800,1,新乐市
40640,2450,93.12,47500,1,唐山市
40641,10000,346.47,63000,1,路南区
40642,16000,554.35,93900,1,路北区
40643,25000,839.16,80000,1,古冶区
40644,5000,167.84,85000,1,开平区
40645,15000,530.67,60000,1,丰南区
40646,20500,748.06,78000,1,丰润区
40647,12250,394.58,85500,1,曹妃甸区
40648,5000,173.24,33000,1,滦南县
40649,25000,861.63,340000,1,怀柔区
40650,9000,303.71,93840,1,平谷区
40651,25000,809.62,84000,1,密云区
40652,6950,234.53,95000,1,延庆区
40653,14000,526.73,203000,1,天津市
40654,8000,288.94,52000,1,天津市市辖区
40655,16000,563.11,48000,1,和平区
40656,14725,504.84,60000,1,河东区
40657,12000,409.25,60000,1,河西区
40658,25000,814,130000,1,南开区
40659,15000,514.27,73000,1,河北区
40660,3000,98.21,30000,1,红桥区
40661,12500,449.15,96000,1,东丽区
40662,5000,169.63,45600,1,西青区
40663,15000,508.87,56000,1,津南区
40664,1000,37.06,42000,1,北辰区
40665,4000,136.42,60000,1,武清区
40666,3000,101.24,58000,1,宝坻区
40667,14500,551.08,60000,1,滨海新区
40668,11500,396.35,30000,1,宁河区
40669,15000,511.56,225000,1,静海区
40670,17000,556.5,75000,1,蓟州区
40671,20500,688.11,82000,1,河北省
40672,3700,115.74,59820,1,石家庄市
40673,15000,547.36,90000,1,长安区
40674,20000,696.57,134000,1,桥西区
40675,14400,466.35,200000,1,新华区
40676,20000,674.9,218000,1,井陉矿区
40677,20000,678.49,64000,1,裕华区
40678,25000,870.71,139000,1,藁城区
40679,16000,545.67,130000,1,鹿泉区
40680,13800,468.16,58272,1,栾城区
40681,10000,337.45,44000,1,井陉县
40682,15000,508.87,125000,1,正定县
40683,25000,870.71,140000,1,行唐县
40684,4000,137.86,24000,1,灵寿县
40685,19200,729.7,144000,1,高邑县
40686,2500,87.99,48000,1,深泽县
40687,4200,147.82,19200,1,赞皇县
40688,7500,262.59,43000,1,无极县
40689,16000,560.18,112000,1,平山县
40690,2500,78.21,50000,1,元氏县
40691,7000,236.22,51900,1,赵县
40692,8000,271.4,73000,1,辛集市
40693,10000,323.85,71000,1,晋州市
40694,5700,192.35,60000,1,新乐市
40695,5000,176.89,46000,1,唐山市
40696,7125,244.28,105000,1,路南区
40697,3250,114.38,42192,1,路北区
40698,16000,542.79,300000,1,古冶区
40699,24000,831.52,350000,1,开平区
40700,25000,870.71,141000,1,丰南区
40701,19000,625.32,59000,1,丰润区
40702,10000,335.67,33000,1,曹妃甸区
40703,4000,149.01,40000,1,滦南县
40704,13000,425.56,106000,1,怀柔区
40705,3000,98.21,65000,1,平谷区
40706,4500,146.52,41000,1,密云区
40707,24000,840.26,195000,1,延庆区
40708,14000,437.93,136000,1,天津市
40709,4000,134.98,29600,1,天津市市辖区
40710,25000,922.42,105000,1,和平区
40711,3000,102.86,56000,1,河东区
40712,10400,362.22,68000,1,河西区
40713,19000,691.03,68000,1,南开区
40714,12250,398.86,70000,1,河北区
40715,15000,536.2,160000,1,红桥区
40716,12000,390.72,108000,1,东丽区
40717,20000,671.33,75000,1,西青区
40718,7250,233.53,125000,1,津南区
40719,8000,281.56,75000,1,北辰区
40720,14000,526.73,55000,1,武清区
40721,6500,213.93,45900,1,宝坻区
40722,11200,388.04,47000,1,滨海新区
40723,11500,384.87,60000,1,宁河区
40724,2000,67.27,24000,1,静海区
40725,25000,840.83,80000,1,蓟州区
40726,6000,199.8,33000,1,河北省
40727,20000,679.37,30000,1,石家庄市
40728,14000,466.2,45996,1,长安区
40729,10000,338.01,80000,1,桥西区
40730,7500,253.51,44500,1,新华区
40731,3600,121.08,24000,1,井陉矿区
40732,12000,436.44,32000,1,裕华区
40733,21600,744.67,240000,1,藁城区
40734,20000,666,111000,1,鹿泉区
40735,13000,461.52,110400,1,栾城区
40736,13900,474.51,71400,1,井陉县
40737,2500,87.04,150000,1,正定县
40738,22400,787.53,78000,1,行唐县
40739,16000,554.32,70000,1,灵寿县
40740,10000,331.34,65000,1,高邑县
40741,7800,267.59,19500,1,深泽县
40742,16750,586.02,90000,1,赞皇县
40743,5000,172.38,30000,1,无极县
40744,4000,136.55,31000,1,平山县
40745,25000,870.39,150000,1,元氏县
40746,4800,169.58,38800,1,赵县
40747,14500,480.45,90000,1,辛集市
40748,20000,727.4,115000,1,晋州市
40749,24250,823.74,200000,1,新乐市
40750,24000,881.3,103950,1,唐山市
40751,15000,514.59,80000,1,路南区
40752,6000,211.98,18000,1,路北区
40753,2000,67.27,25200,1,古冶区
40754,7700,257.7,69000,1,开平区
40755,2500,86.62,85000,1,丰南区
40756,12000,432.26,29040,1,丰润区
40757,6500,231.89,70000,1,曹妃甸区
40758,2400,86.46,50000,1,滦南县
40759,7500,254.77,37500,1,怀柔区
40760,4800,167.12,57307.98,1,平谷区
40761,3000,110.17,21600,1,密云区
40762,10000,339.69,32000,1,延庆区
40763,15950,549.88,48780,1,天津市
40764,10000,336.34,105185,1,天津市市辖区
40765,18000,639.03,130000,1,和平区
40766,4000,146.18,36000,1,河东区
40767,6500,225.2,120000,1,河西区
40768,14400,511.22,55000,1,南开区
40769,20000,692.9,230000,1,河北区
40770,2000,69.98,24599.28,1,红桥区
40771,4000,138.58,20400,1,东丽区
40772,18500,622.22,77700,1,西青区
40773,2825,97.88,48543,1,津南区
40774,10750,379.79,175000,1,北辰区
40775,4900,168.93,39300,1,武清区
40776,2500,87.9,26400,1,宝坻区
40777,1700,54.02,15600,1,滨海新区
40778,20000,659.37,129312,1,宁河区
40779,5000,168.17,250000,1,静海区
40780,14000,444.81,75000,1,蓟州区
40781,4650,152.54,21600,1,河北省
40782,24000,898.27,125000,1,石家庄市
40783,20000,682.74,110000,1,长安区
40784,15000,537.71,55000,1,桥西区
40785,7850,275.99,33600,1,新华区
40786,10000,351.58,50000,1,井陉矿区
40787,12000,407.63,54625,1,裕华区
40788,4800,159.84,102000,1,藁城区
40789,15000,514.59,100000,1,鹿泉区
40790,7000,248.51,57000,1,栾城区
40791,24000,807.2,105000,1,井陉县
40792,20000,716.95,105000,1,正定县
40793,9000,299.7,52000,1,行唐县
40794,13750,453.32,51000,1,灵寿县
40795,10000,351.58,61000,1,高邑县
40796,5000,177.51,36000,1,深泽县
40797,2500,87.04,30360,1,赞皇县
40798,5000,170.69,30000,1,无极县
40799,3600,124.12,28000,1,平山县
40800,10000,367.21,36000,1,元氏县
40801,9000,299.7,21600,1,赵县
40802,12000,395.63,76000,1,辛集市
40803,15000,524.8,80000,1,晋州市
40804,9600,322.88,54150,1,新乐市
40805,25000,900.53,285000,1,唐山市
40806,8000,284.02,48000,1,路南区
40807,15000,527.36,64245,1,路北区
40808,9500,332.37,45000,1,古冶区
40809,12000,409.65,145000,1,开平区
40810,10000,351.58,83000,1,丰南区
40811,9800,331.25,35000,1,丰润区
40812,15000,517.13,81500,1,曹妃甸区
40813,8500,284.47,40000,1,滦南县
40814,1000,32.97,89900,1,怀柔区
40815,10000,348.16,52000,1,平谷区
40816,10000,328.04,30000,1,密云区
40817,5000,167.34,144000,1,延庆区
40818,12250,424.41,55000,1,天津市
40819,12000,415.74,42500,1,天津市市辖区
40820,25000,836.66,102000,1,和平区
40821,12000,411.67,42000,1,河东区
40822,5000,172.38,37000,1,河西区
40823,8000,278.53,63500,1,南开区
40824,4800,172.07,110000,1,河北区
40825,6000,200.8,90000,1,红桥区
40826,6000,208.9,45000,1,东丽区
40827,4200,144.09,36000,1,西青区
40828,15200,498.62,95000,1,津南区
40829,22000,725.31,96000,1,北辰区
40830,15000,504.5,72000,1,武清区
40831,10000,346.45,45000,1,宝坻区
40832,9600,330.97,96000,1,滨海新区
40833,5000,174.08,40000,1,宁河区
40834,8000,300.85,103625,1,静海区
40835,5000,156.1,265000,1,蓟州区
40836,12000,419.84,85000,1,河北省
40837,5000,171.53,44000,1,石家庄市
40838,24250,848.42,41000,1,长安区
40839,10000,363.7,63000,1,桥西区
40840,10000,333,120000,1,新华区
40841,14400,481.92,300000,1,井陉矿区
40842,6000,203.82,65000,1,裕华区
40843,6000,209.92,52000,1,藁城区
40844,12000,411.67,90000,1,鹿泉区
40845,1000,32.81,58650,1,栾城区
40846,4800,167.12,46214,1,井陉县
40847,15000,517.13,100000,1,正定县
40848,6000,199.8,42000,1,行唐县
40849,10000,344.76,195000,1,灵寿县
40850,7200,256.86,210000,1,高邑县
40851,25000,918.02,69500,1,深泽县
40852,7500,254.77,62820,1,赞皇县
40853,1800,59.94,32000,1,无极县
40854,13000,428.59,75000,1,平山县
40855,12000,379.33,165000,1,元氏县
40856,10000,336.34,56000,1,赵县
40857,5400,188.93,40800,1,辛集市
40858,4000,139.95,41600,1,晋州市
40859,11000,371.81,48000,1,新乐市
40860,7500,253.51,30680,1,唐山市
40861,25000,913.63,80000,1,路南区
40862,8000,270.41,82700,1,路北区
40863,19000,639.04,80000,1,古冶区
40864,25000,840.83,80000,1,开平区
40865,5000,165.67,20000,1,丰南区
40866,5000,174.08,74880,1,丰润区
40867,20000,679.37,100000,1,曹妃甸区
40868,12250,403.87,109038,1,滦南县
40869,4000,139.27,38400,1,怀柔区
40870,9000,314.88,24000,1,平谷区
40871,2000,67.27,52416,1,密云区
40872,25000,900.53,330000,1,延庆区
40873,6000,203.82,21600,1,天津市
40874,9600,327.72,65000,1,天津市市辖区
40875,5000,188.93,60000,1,和平区
40876,9000,316.42,96400,1,河东区
40877,15000,512.06,155000,1,河西区
40878,3500,111.21,325162.08,1,南开区
40879,25000,913.63,125000,1,河北区
40880,6500,219.71,48000,1,红桥区
40881,5000,174.94,31075,1,东丽区
40882,4800,172.91,14000,1,西青区
40883,25000,878.94,120000,1,津南区
40884,20000,710.03,80000,1,北辰区
40885,3000,100.9,90000,1,武清区
40886,4800,167.12,97572,1,宝坻区
40887,15000,522.23,110000,1,滨海新区
40888,3000,102.42,17568,1,宁河区
40889,2400,83.15,26000,1,静海区
40890,16000,538.14,108000,1,蓟州区
40891,2500,87.47,19500,1,河北省
40892,2275,78.44,45500,1,石家庄市
40893,24000,885.52,78000,1,长安区
40894,24200,871.71,100000,1,桥西区
40895,5000,158.06,100000,1,新华区
40896,24250,881.97,220000,1,井陉矿区
40897,9000,340.06,90000,1,裕华区
40898,8000,281.26,51600,1,藁城区
40899,10000,333,66000,1,鹿泉区
40900,2000,69.64,30000,1,栾城区
40901,5000,169.85,67600,1,井陉县
40902,24250,852.57,101000,1,正定县
40903,25000,940.14,287777,1,行唐县
40904,4300,149.71,63350,1,灵寿县
40905,5000,187.14,178000,1,高邑县
40906,14400,494.01,70000,1,深泽县
40907,8400,276.94,96000,1,赞皇县
40908,1000,31.62,120000,1,无极县
40909,25000,840.83,46000,1,平山县
40910,7500,237.08,58000,1,元氏县
40911,4000,133.2,70000,1,赵县
40912,3000,102.42,14400,1,辛集市
40913,5000,183.61,56500,1,晋州市
40914,2400,81.53,90000,1,新乐市
40915,24000,823.34,250000,1,唐山市
40916,16425,569.05,45000,1,路南区
40917,1500,47.42,43000,1,路北区
40918,2500,94.47,87240,1,古冶区
40919,3200,110.33,28038,1,开平区
40920,4800,169.58,50000,1,丰南区
40921,7500,252.25,37920,1,丰润区
40922,5000,169.01,28800,1,曹妃甸区
40923,5000,175.79,77707,1,滦南县
40924,5000,178.38,20000,1,怀柔区
40925,8000,279.89,55000,1,平谷区
40926,10000,346.45,61000,1,密云区
40927,23500,794.32,52000,1,延庆区
40928,25000,853.43,78000,1,天津市
40929,16000,568.03,150000,1,天津市市辖区
40930,16000,540.81,65000,1,和平区
40931,7750,256.79,45996,1,河东区
40932,12000,393.65,120000,1,河西区
40933,15000,553.45,46200,1,南开区
40934,2000,67.61,40000,1,河北区
40935,15000,535.12,90000,1,红桥区
40936,25000,861.88,120000,1,东丽区
40937,10000,317.72,118000,1,西青区
40938,6000,210.95,50000,1,津南区
40939,25000,926.83,107700,1,北辰区
40940,4000,127.09,80000,1,武清区
40941,5000,168.17,295000,1,宝坻区
40942,8400,292.45,75000,1,滨海新区
40943,25000,828.35,250000,1,宁河区
40944,15000,527.36,95004,1,静海区
40945,18000,611.44,98000,1,蓟州区
40946,10000,363.7,66000,1,河北省
40947,15000,522.23,83004,1,石家庄市
40948,20000,679.37,60000,1,长安区
40949,20000,713.49,385000,1,桥西区
40950,4000,132.54,45000,1,新华区
40951,25000,840.83,60000,1,井陉矿区
40952,11000,405.87,50004,1,裕华区
40953,7500,258.57,94036,1,藁城区
40954,5000,171.53,74796,1,鹿泉区
40955,5000,174.08,36000,1,栾城区
40956,3000,103.43,36000,1,井陉县
