,loan_amnt,installment,annual_inc,result
35708,18000.0,645.26,245000.0,0
35709,12000.0,393.65,32000.0,0
35710,10000.0,316.11,73000.0,0
35711,6000.0,201.8,65004.0,0
35712,5000.0,156.1,15000.0,0
35713,11000.0,379.23,69000.0,0
35714,7000.0,218.54,52000.0,0
35715,9850.0,312.95,32000.0,0
35716,7500.0,234.14,31200.0,0
35717,4800.0,162.25,50000.0,0
35718,19000.0,626.41,175000.0,0
35719,2800.0,94.18,45325.0,1
35720,10000.0,312.19,70000.0,0
35721,5000.0,158.06,33004.0,0
35722,18000.0,626.68,95000.0,0
35723,7200.0,247.01,75000.0,0
35724,16000.0,530.15,65000.0,0
35725,9200.0,287.22,61476.0,0
35726,13000.0,437.24,78000.0,0
35727,20000.0,689.51,85155.29,0
35728,20000.0,706.59,99996.0,0
35729,12000.0,399.6,100000.0,0
35730,9000.0,284.5,75000.0,0
35731,20000.0,662.68,105000.0,0
35732,15000.0,494.53,65000.0,0
35733,12900.0,423.17,60000.0,0
35734,15000.0,494.53,80000.0,0
35735,12800.0,424.12,44640.0,0
35736,10000.0,363.7,135000.0,0
35737,10000.0,312.19,135000.0,0
35738,8000.0,277.16,64000.0,0
35739,9500.0,301.83,85500.0,0
35740,3375.0,112.95,18000.0,0
35741,11000.0,362.66,27300.0,0
35742,8000.0,266.4,47000.0,0
35743,4800.0,162.25,42000.0,0
35744,15850.0,519.94,78411.0,1
35745,2400.0,80.32,35000.0,0
35746,7000.0,221.28,90000.0,0
35747,15000.0,494.53,84996.0,0
35748,5000.0,177.51,40900.0,0
35749,8000.0,252.89,40000.0,0
35750,3000.0,101.41,50402.03,0
35751,7000.0,221.28,85000.0,0
35752,20000.0,676.02,165000.0,0
35753,8000.0,267.74,60000.0,0
35754,5000.0,164.02,70000.0,0
35755,6900.0,232.07,39000.0,0
35756,8000.0,269.07,26000.0,0
35757,10800.0,365.05,57000.0,0
35758,6500.0,202.93,50000.0,0
35759,4800.0,157.46,35000.0,0
35760,20000.0,659.37,105000.0,0
35761,15000.0,494.53,48000.0,0
35762,6500.0,219.71,62500.0,0
35763,6350.0,201.75,36000.0,0
35764,5750.0,195.32,42000.0,0
35765,4575.0,160.07,24996.0,0
35766,9000.0,301.2,84800.0,0
35767,7500.0,256.03,50000.0,1
35768,11000.0,360.84,47160.0,0
35769,2500.0,83.67,38060.0,0
35770,4700.0,163.64,19200.0,0
35771,19125.0,652.87,90200.0,0
35772,5750.0,182.69,45900.0,0
35773,1250.0,41.42,29500.0,0
35774,4900.0,163.17,70000.0,0
35775,8600.0,297.95,36500.0,0
35776,18000.0,605.4,43236.0,0
35777,7200.0,254.37,82000.0,0
35778,4500.0,151.35,35000.0,0
35779,2500.0,82.43,35000.0,0
35780,10000.0,317.72,60350.0,0
35781,7000.0,231.94,31221.0,0
35782,20000.0,669.33,40000.0,0
35783,20000.0,669.33,108000.0,0
35784,3500.0,109.68,30000.0,0
35785,1500.0,50.89,18000.0,0
35786,3000.0,94.01,30000.0,0
35787,2400.0,79.96,36000.0,0
35788,7500.0,251.0,48000.0,0
35789,7000.0,248.29,30996.0,0
35790,8000.0,255.58,43000.0,0
35791,8000.0,268.95,47000.0,1
35792,7400.0,231.89,37000.0,0
35793,6600.0,221.88,70000.0,0
35794,8000.0,256.76,48000.0,0
35795,3000.0,98.59,65200.0,0
35796,7000.0,223.63,49000.0,0
35797,8000.0,270.17,50000.0,0
35798,10875.0,365.6,41500.0,1
35799,25000.0,875.04,108000.0,1
35800,6000.0,209.08,72000.0,0
35801,10000.0,327.14,70000.0,0
35802,16000.0,530.63,78000.0,0
35803,25000.0,855.73,116736.0,1
35804,4000.0,132.66,68004.0,1
35805,20000.0,675.41,75000.0,0
35806,7775.0,259.03,63000.0,0
35807,12000.0,385.14,60000.0,0
35808,21125.0,713.4,176608.0,0
35809,7800.0,265.79,34000.0,1
35810,7300.0,233.22,30000.0,0
35811,7000.0,223.63,40000.0,0
35812,10000.0,334.67,46000.0,0
35813,1200.0,37.43,32000.0,0
35814,5000.0,175.79,32400.0,1
35815,25000.0,825.34,100000.0,0
35816,15000.0,527.36,70000.0,0
35817,12800.0,430.31,60000.0,0
35818,9300.0,297.11,54996.0,0
35819,5000.0,165.82,50000.0,0
35820,1500.0,47.01,63000.0,0
35821,8500.0,278.07,42000.0,0
35822,10000.0,320.95,43700.0,1
35823,8800.0,281.14,23800.0,0
35824,10000.0,333.15,92004.0,1
35825,15000.0,504.27,95000.0,1
35826,5000.0,155.96,35880.0,0
35827,7000.0,219.36,65200.0,0
35828,3200.0,99.35,36500.0,0
35829,6000.0,204.46,70000.0,0
35830,6000.0,198.99,70000.0,1
35831,4500.0,144.43,63000.0,0
35832,9250.0,316.62,31000.0,0
35833,5000.0,165.82,30000.0,1
35834,7750.0,287.2,53000.0,1
35835,12000.0,385.14,70000.0,0
35836,25000.0,829.1,85000.0,0
35837,4000.0,133.26,39000.0,1
35838,11000.0,351.42,105000.0,0
35839,8500.0,283.18,36156.0,0
35840,2000.0,67.85,25500.0,0
35841,10000.0,313.37,83000.0,0
35842,10000.0,313.37,90000.0,0
35843,1250.0,42.22,14400.0,1
35844,10800.0,363.08,48000.0,0
35845,3500.0,108.66,44496.0,0
35846,13200.0,445.77,60000.0,0
35847,5550.0,189.98,50000.0,0
35848,1000.0,32.72,32198.4,0
35849,13000.0,429.18,69996.0,0
35850,21600.0,709.85,90000.0,1
35851,8000.0,268.95,30000.0,0
35852,3500.0,109.17,58000.0,0
35853,9900.0,328.33,41303.0,0
35854,14400.0,460.04,82500.0,0
35855,10000.0,333.15,38000.0,0
35856,8500.0,284.47,25000.0,0
35857,20000.0,663.28,72000.0,0
35858,20000.0,703.15,75996.0,0
35859,17000.0,561.23,67642.0,0
35860,11000.0,353.04,51000.0,0
35861,14000.0,449.32,69575.0,0
35862,12000.0,399.78,104000.0,0
35863,10000.0,348.47,76000.0,0
35864,10000.0,356.27,51000.0,0
35865,6000.0,196.29,68004.0,0
35866,10000.0,334.67,71020.0,0
35867,3000.0,104.08,50000.0,0
35868,1500.0,47.93,49788.0,0
35869,5000.0,174.24,65000.0,0
35870,14800.0,538.98,60000.0,1
35871,6000.0,198.99,48000.0,0
35872,15000.0,539.13,78000.0,0
35873,4000.0,136.92,69996.0,0
35874,9900.0,323.87,39000.0,0
35875,13000.0,427.23,87000.0,0
35876,5000.0,167.34,32000.0,0
35877,15000.0,529.71,110000.0,0
35878,13500.0,445.69,51252.0,0
35879,15000.0,506.56,150000.0,0
35880,12000.0,405.25,74500.0,1
35881,25000.0,910.44,120000.0,0
35882,10400.0,351.21,85000.0,0
35883,20000.0,690.74,163000.0,0
35884,17600.0,589.01,63300.0,0
35885,13000.0,439.02,50000.0,0
35886,13000.0,444.98,66000.0,0
35887,18000.0,602.4,102000.0,0
35888,15000.0,481.42,53004.0,0
35889,15000.0,497.46,72400.0,0
35890,23600.0,782.67,54996.0,0
35891,8000.0,265.32,40000.0,0
35892,10000.0,337.71,85000.0,0
35893,5500.0,182.41,43000.0,0
35894,9600.0,314.06,154008.0,0
35895,10000.0,351.58,85000.0,0
35896,9000.0,312.23,62256.0,0
35897,8000.0,266.52,36903.0,0
35898,10000.0,327.14,50000.0,0
35899,11400.0,365.88,137000.0,0
35900,7000.0,224.66,50000.0,0
35901,7000.0,230.05,59147.0,0
35902,14000.0,470.66,145000.0,0
35903,9600.0,328.6,90000.0,0
35904,12000.0,385.14,65000.0,1
35905,12000.0,394.36,45000.0,0
35906,10000.0,327.14,50000.0,0
35907,11500.0,391.87,42000.0,0
35908,8500.0,285.76,50000.0,0
35909,16750.0,623.4,60000.0,1
35910,4800.0,153.35,79000.0,0
35911,7500.0,261.35,45000.0,0
35912,10750.0,361.4,40000.0,0
35913,11000.0,371.48,54996.0,0
35914,12000.0,399.78,51996.0,0
35915,9000.0,288.85,43500.0,0
35916,5900.0,188.49,58000.0,0
35917,10500.0,351.4,51504.0,0
35918,4000.0,124.77,50004.0,0
35919,4000.0,135.09,30000.0,0
35920,1400.0,47.07,4888.0,0
35921,7500.0,254.42,47900.0,0
35922,21000.0,709.18,130000.0,0
35923,15000.0,518.06,65000.0,0
35924,7000.0,234.27,60000.0,0
35925,10650.0,351.6,55000.0,0
35926,14000.0,490.03,117000.0,0
35927,6000.0,207.23,18996.0,0
35928,15000.0,495.21,122000.0,0
35929,12000.0,418.16,55000.0,0
35930,17000.0,571.51,26000.0,1
35931,10000.0,320.95,75000.0,0
35932,6800.0,228.61,20000.0,0
35933,8500.0,284.47,69383.0,0
35934,13000.0,427.23,74004.0,0
35935,4200.0,141.2,27852.0,1
35936,20000.0,657.27,90000.0,0
35937,8000.0,262.91,60000.0,0
35938,3500.0,120.34,27568.0,1
35939,16000.0,523.42,41004.0,0
35940,5000.0,159.74,50004.0,0
35941,8000.0,290.07,75000.0,0
35942,8400.0,282.4,153000.0,0
35943,20000.0,700.04,120000.0,0
35944,8000.0,268.95,45000.0,0
35945,8000.0,268.95,42252.0,0
35946,8500.0,283.18,65000.0,0
35947,5000.0,173.46,85000.0,0
35948,9000.0,288.85,85004.0,1
35949,10000.0,319.47,199000.0,0
35950,1800.0,59.97,60000.0,0
35951,20000.0,660.27,50004.0,0
35952,5000.0,176.57,70000.0,0
35953,8000.0,275.07,54000.0,0
35954,10000.0,337.71,46000.0,1
35955,15000.0,499.73,45000.0,1
35956,6000.0,199.89,26400.0,1
35957,8000.0,265.32,20000.0,0
35958,12000.0,403.42,35004.0,1
35959,8000.0,268.95,13000.0,1
35960,13500.0,449.76,68000.0,0
35961,3200.0,100.28,30000.0,0
35962,5875.0,201.1,19200.0,0
35963,5000.0,156.69,59196.0,0
35964,6800.0,227.58,65000.0,1
35965,15000.0,495.21,73000.0,0
35966,21000.0,751.47,48000.0,0
35967,9000.0,299.84,100500.0,0
35968,2650.0,87.09,48000.0,0
35969,6500.0,203.69,123996.0,0
35970,8000.0,255.58,30000.0,0
35971,3600.0,122.13,15000.0,0
35972,7000.0,238.53,72500.0,0
35973,6000.0,206.3,48000.0,0
35974,3500.0,111.82,48732.0,0
35975,3600.0,115.01,44000.0,0
35976,12000.0,403.42,34000.0,0
35977,13650.0,463.05,54000.0,0
35978,7000.0,251.6,30000.0,0
35979,6000.0,191.69,95290.0,1
35980,6000.0,204.46,120000.0,0
35981,4000.0,125.35,68000.0,0
35982,10000.0,320.95,50000.0,0
35983,3500.0,116.61,40000.0,0
35984,7200.0,231.08,87000.0,0
35985,20000.0,681.51,120000.0,0
35986,4000.0,134.48,11389.0,0
35987,6000.0,196.29,23000.0,0
35988,5000.0,172.69,24000.0,0
35989,4000.0,133.87,66125.0,0
35990,3500.0,112.33,40000.0,0
35991,14500.0,489.67,45000.0,0
35992,18000.0,591.54,66516.0,1
35993,4000.0,139.39,15000.0,0
35994,14000.0,460.09,36000.0,0
35995,3800.0,128.33,45000.0,0
35996,5600.0,175.49,65000.0,0
35997,9000.0,299.84,53664.0,0
35998,8000.0,268.95,69996.0,0
35999,6800.0,212.1,38112.0,0
36000,15600.0,524.44,68324.0,0
36001,16000.0,530.63,94000.0,0
36002,5000.0,156.69,28000.0,0
36003,10000.0,331.64,90000.0,0
36004,12000.0,385.14,35000.0,0
36005,14900.0,519.21,39996.0,0
36006,4000.0,133.87,40000.0,0
36007,2500.0,86.73,72000.0,0
36008,3000.0,98.15,58704.0,1
36009,5000.0,160.48,63500.0,0
36010,14000.0,449.32,78000.0,0
36011,25000.0,882.84,285000.0,0
36012,10800.0,364.72,45996.0,0
36013,1750.0,57.25,17000.0,0
36014,6500.0,215.57,84000.0,0
36015,2500.0,86.35,18000.0,1
36016,24000.0,817.82,135000.0,0
36017,6000.0,188.02,46000.0,0
36018,4800.0,159.92,75000.0,0
36019,3000.0,100.4,60000.0,0
36020,6000.0,215.66,48000.0,0
36021,2700.0,90.77,45000.0,0
36022,15000.0,508.84,90301.0,0
36023,11000.0,344.7,128004.0,0
36024,6000.0,200.8,41000.0,0
36025,10000.0,346.92,45000.0,1
36026,25000.0,871.16,450000.0,0
36027,10000.0,328.64,92000.0,0
36028,8000.0,273.84,45000.0,0
36029,7000.0,223.63,37000.0,0
36030,1500.0,47.93,65000.0,0
36031,9000.0,312.23,62000.0,0
36032,9000.0,287.53,84996.0,0
36033,20000.0,681.51,82654.6,1
36034,8000.0,262.91,90730.0,0
36035,4000.0,136.31,70500.0,1
36036,16000.0,565.02,57000.0,0
36037,9000.0,288.85,92000.0,0
36038,1200.0,39.8,13000.0,0
36039,10000.0,319.47,56004.0,0
36040,10400.0,332.25,40800.0,0
36041,5000.0,156.69,94368.0,0
36042,10200.0,344.46,42000.0,0
36043,5000.0,178.14,50000.0,1
36044,4750.0,152.45,30000.0,1
36045,5000.0,156.69,13000.0,0
36046,4000.0,127.79,41000.0,1
36047,4400.0,148.59,51480.0,1
36048,4000.0,133.26,40000.0,0
36049,5000.0,159.74,63000.0,0
36050,9600.0,318.38,35400.0,0
36051,3000.0,99.05,104000.0,0
36052,5000.0,167.34,30000.0,1
36053,6400.0,205.41,43000.0,0
36054,7800.0,259.86,59000.0,0
36055,6000.0,191.69,30784.0,0
36056,13000.0,429.18,41600.0,0
36057,11800.0,386.03,35000.0,0
36058,8400.0,281.12,75000.0,0
36059,10000.0,328.64,50000.0,0
36060,3600.0,112.81,35004.0,0
36061,10000.0,348.47,40000.0,0
36062,15000.0,506.56,52660.0,0
36063,15000.0,499.73,100000.0,0
36064,20000.0,666.3,100000.0,0
36065,12000.0,396.17,57000.0,1
36066,7500.0,261.35,75000.0,0
36067,14000.0,477.06,54000.0,1
36068,10000.0,333.15,40000.0,0
36069,5000.0,163.57,109500.0,0
36070,7750.0,259.37,121352.52,0
36071,3000.0,101.32,49140.0,0
36072,1500.0,50.43,55400.0,0
36073,7000.0,229.0,27720.0,0
36074,20000.0,681.51,250000.0,0
36075,17000.0,576.69,43275.0,0
36076,15000.0,492.95,62004.0,1
36077,3500.0,111.82,60000.0,0
36078,4000.0,124.77,51267.0,0
36079,25000.0,832.88,85000.0,0
36080,10000.0,319.47,66996.0,0
36081,14000.0,479.21,60000.0,0
36082,10000.0,333.15,48000.0,0
36083,14700.0,471.79,82000.0,0
36084,10000.0,333.15,45000.0,0
36085,18000.0,594.25,102000.0,1
36086,25000.0,825.34,96640.0,0
36087,1600.0,53.55,25000.0,0
36088,3000.0,101.77,50000.0,0
36089,6000.0,198.09,18000.0,0
36090,3000.0,96.29,84000.0,0
36091,4400.0,137.88,33000.0,0
36092,10400.0,332.25,97700.0,0
36093,2100.0,69.97,24000.0,0
36094,13600.0,453.09,70000.0,0
36095,6000.0,191.69,69780.0,0
36096,12000.0,394.36,58000.0,0
36097,6000.0,208.15,64668.0,0
36098,3450.0,108.11,29000.0,0
36099,10000.0,319.47,94185.0,0
36100,5000.0,169.62,35028.0,0
36101,10000.0,328.64,87000.0,0
36102,20000.0,684.58,145992.0,0
36103,4000.0,132.66,54000.0,0
36104,2400.0,76.68,40000.0,0
36105,4000.0,138.15,31193.0,0
36106,11000.0,374.84,44000.0,0
36107,7500.0,235.03,147996.0,0
36108,3000.0,93.58,70000.0,0
36109,25000.0,914.42,125000.0,0
36110,25000.0,886.75,118000.0,1
36111,4000.0,133.87,47004.0,0
36112,5000.0,167.34,38000.0,0
36113,20000.0,666.3,60000.0,1
36114,11000.0,363.15,87000.0,0
36115,6000.0,203.54,31000.0,0
36116,9150.0,309.0,43000.0,0
36117,6000.0,188.02,39996.0,0
36118,10000.0,327.14,65000.0,0
36119,7000.0,224.66,45000.0,0
36120,17000.0,558.68,74196.0,0
36121,12250.0,402.58,110500.0,0
36122,9200.0,322.02,50000.0,0
36123,3400.0,122.21,57996.0,0
36124,15600.0,529.2,53000.0,0
36125,3000.0,98.15,25000.0,0
36126,1000.0,33.78,42000.0,0
36127,9000.0,320.65,237000.0,1
36128,5000.0,167.34,55000.0,0
36129,3000.0,95.85,29666.0,0
36130,1900.0,63.88,34320.0,0
36131,10000.0,339.23,87000.0,0
36132,10000.0,319.47,46000.0,0
36133,14000.0,481.36,43000.0,0
36134,20000.0,678.46,51000.0,0
36135,1800.0,57.77,39996.0,0
36136,5000.0,165.07,37000.0,0
36137,6000.0,191.69,35000.0,0
36138,5000.0,165.07,85000.0,0
36139,1000.0,33.17,87000.0,0
36140,12000.0,403.42,53000.0,0
36141,3500.0,111.82,19200.0,0
36142,20000.0,681.51,103000.0,0
36143,10800.0,346.62,35000.0,1
36144,5400.0,182.36,50725.0,0
36145,6000.0,188.02,80004.0,0
36146,5000.0,164.32,64500.0,0
36147,3700.0,118.21,15000.0,0
36148,6400.0,205.41,98000.0,0
36149,9000.0,305.31,119000.0,0
36150,16000.0,525.82,68004.0,0
36151,7000.0,237.46,54000.0,0
36152,12000.0,410.75,62496.0,0
36153,12000.0,421.89,48000.0,0
36154,12000.0,396.17,74000.0,0
36155,9000.0,302.57,74000.0,0
36156,12000.0,385.14,75000.0,0
36157,4000.0,128.38,84000.0,0
36158,16000.0,547.67,45000.0,0
36159,8400.0,282.4,94000.0,1
36160,25000.0,902.5,85000.0,1
36161,6400.0,200.56,63996.0,0
36162,4800.0,154.06,27996.0,1
36163,1500.0,51.58,60000.0,0
36164,3000.0,95.85,225000.0,0
36165,3000.0,94.01,20000.0,0
36166,5000.0,165.07,65004.0,0
36167,7500.0,245.36,65000.0,0
36168,4000.0,127.79,55000.0,0
36169,3000.0,98.15,33000.0,0
36170,6000.0,187.15,75000.0,0
36171,6200.0,211.27,39996.0,0
36172,3000.0,103.62,41000.0,0
36173,2000.0,66.03,60000.0,0
36174,7000.0,239.61,230000.0,1
36175,25000.0,821.59,265000.0,0
36176,5000.0,156.69,45000.0,0
36177,8800.0,319.08,73700.0,0
36178,3000.0,95.85,50000.0,0
36179,25000.0,855.73,90000.0,0
36180,7800.0,262.22,72000.0,0
36181,16750.0,623.4,94000.0,1
36182,5000.0,160.48,69996.0,0
36183,9600.0,300.83,120000.0,0
36184,4000.0,133.87,67464.0,1
36185,16000.0,523.42,88712.0,1
36186,5000.0,163.57,56000.0,0
36187,5400.0,180.72,70000.0,0
36188,19200.0,636.75,89000.0,0
36189,15000.0,508.84,68000.0,0
36190,5000.0,156.69,54000.0,0
36191,18000.0,607.87,88000.0,0
36192,25000.0,840.45,85000.0,0
36193,17000.0,561.23,52000.0,0
36194,4000.0,125.35,15996.0,0
36195,12250.0,424.97,89000.0,0
36196,4200.0,144.41,16000.0,0
36197,5000.0,160.48,145008.0,0
36198,10000.0,313.37,43000.0,0
36199,10000.0,334.67,37000.0,0
36200,6000.0,188.02,93600.0,0
36201,10000.0,331.64,75000.0,0
36202,9000.0,295.77,220836.0,0
36203,9000.0,297.13,69996.0,0
36204,15000.0,495.21,42000.0,0
36205,9600.0,314.06,78000.0,0
36206,10000.0,328.64,112000.0,0
36207,7000.0,223.63,28704.0,0
36208,3200.0,106.61,27600.0,0
36209,2000.0,66.33,12000.0,0
36210,10000.0,343.83,60000.0,0
36211,5000.0,165.07,38000.0,0
36212,4000.0,127.79,41004.0,0
36213,2500.0,90.65,55000.0,0
36214,8000.0,264.11,104000.0,0
36215,6000.0,192.57,300000.0,0
36216,7400.0,261.32,48000.0,0
36217,20000.0,706.27,75600.0,0
36218,12000.0,385.14,54499.0,0
36219,12000.0,383.37,30000.0,0
36220,2500.0,87.51,33500.0,0
36221,10000.0,319.47,53004.0,0
36222,6000.0,205.38,36000.0,1
36223,8000.0,266.52,87000.0,0
36224,20000.0,660.27,168600.0,0
36225,25000.0,914.42,100000.0,0
36226,4800.0,162.83,30000.0,0
36227,2400.0,79.24,26000.0,1
36228,18000.0,594.25,70000.0,1
36229,10000.0,320.95,43200.0,0
36230,3000.0,99.95,125000.0,0
36231,5000.0,160.48,52700.0,0
36232,5000.0,183.69,52000.0,1
36233,5000.0,173.46,27000.0,1
36234,10700.0,343.41,48000.0,0
36235,1000.0,34.23,69743.0,0
36236,10000.0,333.15,90000.0,0
36237,10000.0,333.15,82632.0,0
36238,1000.0,32.1,30000.0,0
36239,7000.0,240.68,120000.0,0
36240,20000.0,654.28,96588.0,0
36241,7200.0,236.62,102000.0,0
36242,9600.0,352.67,34800.0,0
36243,20000.0,660.27,300000.0,0
36244,12000.0,397.97,64404.0,0
36245,16000.0,542.77,65000.0,0
36246,12000.0,438.93,50000.0,0
36247,19400.0,643.39,105996.0,0
36248,13000.0,417.23,61300.0,0
36249,2800.0,96.28,54000.0,0
36250,4550.0,152.97,29976.0,0
36251,10000.0,334.67,45996.0,0
36252,6800.0,225.52,22704.0,0
36253,1600.0,53.07,82000.0,0
36254,20000.0,663.28,60600.0,1
36255,4000.0,141.26,97000.0,0
36256,5600.0,183.2,30000.0,1
36257,7000.0,223.63,37200.0,0
36258,23475.0,775.0,90000.0,0
36259,6000.0,213.77,78504.0,0
36260,18400.0,621.37,48888.0,0
36261,6250.0,212.02,29004.0,0
36262,10000.0,334.67,49920.0,0
36263,6000.0,200.8,62100.0,0
36264,3200.0,102.23,16000.0,0
36265,4200.0,131.62,32000.0,0
36266,7000.0,218.34,84700.0,1
36267,17400.0,603.63,75000.0,0
36268,16000.0,525.82,90000.0,0
36269,12000.0,383.37,35400.0,1
36270,12000.0,397.97,150000.0,0
36271,10000.0,342.29,30000.0,0
36272,10000.0,345.37,50000.0,0
36273,12000.0,394.36,75000.0,1
36274,9250.0,296.88,45896.0,1
36275,7800.0,255.17,33000.0,1
36276,8400.0,278.58,30000.0,0
36277,3200.0,102.71,36500.0,0
36278,2000.0,70.32,24000.0,1
36279,12000.0,392.57,72000.0,0
36280,4450.0,142.17,42200.0,0
36281,10000.0,327.14,72000.0,0
36282,15000.0,499.73,46464.0,0
36283,2700.0,90.77,29676.0,0
36284,15000.0,508.84,42000.0,0
36285,15000.0,508.84,43600.0,1
36286,12000.0,397.97,56000.0,0
36287,5000.0,162.76,50960.0,1
36288,16000.0,513.51,300000.0,0
36289,4000.0,137.54,38000.0,0
36290,20000.0,700.04,50000.0,0
36291,12000.0,405.25,71000.0,0
36292,3600.0,112.29,46325.0,0
36293,8000.0,270.17,189996.0,0
36294,12500.0,399.34,50000.0,0
36295,4000.0,127.79,48996.0,0
36296,1600.0,58.78,42000.0,0
36297,4000.0,133.87,35500.0,0
36298,8000.0,266.52,72000.0,0
36299,6200.0,211.27,45000.0,0
36300,5000.0,170.38,31000.0,0
36301,1000.0,31.95,85000.0,0
36302,13000.0,427.23,48000.0,0
36303,9600.0,327.13,108202.0,0
36304,7200.0,235.54,95004.0,0
36305,5600.0,188.27,16000.0,0
36306,15000.0,497.46,48000.0,0
36307,4800.0,164.3,36400.0,0
36308,1300.0,40.55,51000.0,0
36309,3000.0,101.77,63000.0,0
36310,2800.0,94.14,49548.0,0
36311,8000.0,267.73,45000.0,0
36312,3200.0,108.07,63000.0,0
36313,10000.0,340.76,37000.0,0
36314,8000.0,255.58,110000.0,0
36315,3000.0,93.58,42996.0,0
36316,15200.0,506.39,120000.0,0
36317,3000.0,98.59,50000.0,0
36318,12000.0,383.37,85000.0,0
36319,6000.0,205.38,34000.0,0
36320,3500.0,116.08,94896.0,0
36321,7000.0,219.36,33996.0,1
36322,12000.0,397.97,45000.0,0
36323,8000.0,255.58,125000.0,0
36324,25000.0,836.66,235000.0,0
36325,5000.0,159.74,42000.0,0
36326,25000.0,825.34,90000.0,0
36327,13000.0,441.0,44000.0,0
36328,8800.0,295.84,45996.0,0
36329,3100.0,99.04,56004.0,0
36330,16000.0,542.77,63564.0,0
36331,11600.0,402.42,133228.0,1
36332,20000.0,666.3,167300.0,0
36333,5000.0,156.69,86000.0,0
36334,21000.0,748.17,93000.0,1
36335,10400.0,343.34,50016.0,0
36336,4200.0,139.29,57000.0,0
36337,20000.0,663.28,143500.0,0
36338,5000.0,159.74,60000.0,0
36339,7500.0,246.48,53100.0,0
36340,20000.0,672.36,72800.0,0
36341,8000.0,266.52,60000.0,0
36342,14400.0,471.08,80004.0,0
36343,6000.0,200.8,43000.0,1
36344,25000.0,825.34,220000.0,0
36345,6600.0,211.83,97000.0,0
36346,5000.0,156.69,42000.0,0
36347,15000.0,492.95,42000.0,0
36348,10000.0,320.95,65600.0,0
36349,12000.0,394.36,70000.0,0
36350,14500.0,478.7,37000.0,1
36351,10000.0,340.76,32004.0,1
36352,6000.0,188.02,77000.0,0
36353,12000.0,403.42,85000.0,0
36354,9200.0,305.11,45000.0,0
36355,3700.0,130.66,37000.0,0
36356,4800.0,163.57,49000.0,0
36357,4000.0,128.38,64992.0,0
36358,4500.0,149.24,50000.0,0
36359,7000.0,223.63,92000.0,0
36360,20000.0,666.3,60000.0,0
36361,3500.0,117.67,34200.0,0
36362,10000.0,320.95,100000.0,0
36363,9500.0,312.21,44064.0,0
36364,12000.0,383.37,50000.0,0
36365,7000.0,218.34,60000.0,0
36366,16000.0,552.59,50000.0,1
36367,2500.0,82.91,18204.0,0
36368,7000.0,235.33,14400.0,1
36369,5000.0,159.74,18500.0,0
36370,5000.0,159.74,119604.0,0
36371,10000.0,320.95,58500.0,1
36372,8800.0,282.43,65748.0,0
36373,3400.0,113.28,147000.0,1
36374,8000.0,268.95,45000.0,0
36375,5000.0,163.57,24000.0,0
36376,8500.0,283.18,27000.0,0
36377,5000.0,166.58,54000.0,0
36378,6400.0,209.37,24000.0,0
36379,9200.0,293.91,52524.0,0
36380,20000.0,666.3,72000.0,1
36381,4000.0,132.66,14000.0,0
36382,7800.0,268.19,36996.0,0
36383,10000.0,337.71,21000.0,0
36384,7000.0,238.53,45000.0,1
36385,4000.0,124.77,103240.0,0
36386,16000.0,537.89,80000.0,0
36387,4000.0,132.66,20000.0,0
36388,5000.0,165.07,16120.0,0
36389,15000.0,515.74,119000.0,0
36390,5000.0,155.96,120000.0,0
36391,6400.0,204.46,31224.0,0
36392,12000.0,396.17,38643.0,0
36393,10000.0,346.92,175000.0,0
36394,11500.0,377.93,60000.0,0
36395,4800.0,159.19,60000.0,0
36396,3000.0,102.69,34320.0,0
36397,5000.0,159.74,103000.0,0
36398,6500.0,212.64,62000.0,0
36399,4000.0,130.86,61500.0,0
36400,4800.0,159.19,41300.0,0
36401,14000.0,447.77,30000.0,0
36402,10000.0,319.47,30000.0,0
36403,6000.0,199.89,80607.0,0
36404,6000.0,188.02,57000.0,0
36405,6000.0,198.99,35000.0,0
36406,7200.0,230.02,40000.0,0
36407,10000.0,319.47,87204.0,0
36408,13500.0,441.64,43000.0,0
36409,6400.0,200.56,57192.0,0
36410,22800.0,759.58,43000.0,0
36411,6000.0,188.02,68496.0,0
36412,2500.0,84.81,101000.0,0
36413,4000.0,136.31,45000.0,0
36414,3200.0,105.17,35000.0,0
36415,1700.0,57.41,14000.0,0
36416,7600.0,253.2,60000.0,0
36417,6000.0,198.99,90000.0,0
36418,3000.0,93.58,55000.0,0
36419,8000.0,275.07,52000.0,1
36420,2000.0,67.55,29004.0,0
36421,21000.0,741.59,78996.0,0
36422,4325.0,143.44,45000.0,0
36423,6000.0,207.23,68654.0,1
36424,10000.0,337.71,43000.0,0
36425,4000.0,133.26,24000.0,0
36426,7000.0,224.66,41000.0,0
36427,6000.0,198.99,25000.0,0
36428,2400.0,81.05,72000.0,0
36429,14000.0,466.41,50004.0,0
36430,3250.0,111.25,23000.0,0
36431,6000.0,187.15,95000.0,0
36432,25000.0,859.57,300000.0,0
36433,6000.0,191.69,18996.0,0
36434,5550.0,185.74,24000.0,0
36435,6000.0,187.15,84996.0,0
36436,5000.0,165.07,30000.0,0
36437,11200.0,385.09,69000.0,0
36438,9600.0,314.06,62004.0,0
36439,2400.0,79.6,57996.0,0
36440,15000.0,536.77,180000.0,1
36441,10000.0,343.83,60000.0,0
36442,1500.0,46.57,55000.0,0
